sale_id,agent_id,product_id,sale_amount,timestamp,branch_id,team_id
Sc5f431,A5fcf24,P100,5564.02,2025-02-26 01:52:06.471135,B109,Ta0b22b
S709b14,Af07b98,P106,1216.98,2025-01-13 16:52:06.471135,B105,Tc64e08
S9b07e6,A36a3b0,P104,6981.77,2025-03-10 18:52:06.471135,B101,Tfe9c98
Sb445f4,Ad2722f,P107,4359.85,2025-03-22 06:52:06.471135,B105,T4ef091
S521b21,Ad1cf2d,P107,9737.79,2025-02-26 15:52:06.471135,B105,T4ef091
S5a5600,Ad935af,P101,2042.65,2025-03-12 02:52:06.471135,B108,Tdeaf0d
S7844e3,A36a3b0,P104,2326.49,2025-01-25 19:52:06.471135,B101,Tfe9c98
S3fa624,A9f9ea4,P105,1100.74,2025-03-27 01:52:06.471135,B109,T6b2b55
S4e404d,A28a855,P103,2014.77,2025-03-02 13:52:06.471135,B100,Tcd992c
S4435a8,Aa86f65,P109,5774.67,2025-01-31 07:52:06.471135,B109,T6b2b55
S9bb0b1,Ae136ae,P102,9286.58,2025-01-13 23:52:06.471135,B106,T51c14f
S0b688c,A85ae7e,P102,6976.33,2025-01-23 19:52:06.471135,B102,T74bf2a
Sa9d4e6,Adcd55f,P101,1891.42,2025-02-26 19:52:06.471135,B108,Taca0a3
S4c1ea4,Ad1cf2d,P101,6643.27,2025-03-08 09:52:06.471135,B105,T4ef091
S908490,Aa9cc74,P100,2142.6,2025-01-15 10:52:06.471135,B104,T0c1ead
Sf370a1,A992c40,P100,5620.46,2025-01-05 04:52:06.471135,B106,T9316d4
Sfc1904,A7c5aa6,P102,3223.61,2025-03-09 18:52:06.471135,B105,T4ef091
S4c80b0,Aee0f1c,P104,9438.48,2025-03-18 00:52:06.471135,B108,Tdeaf0d
Sa248b1,A2dd334,P107,7771.34,2025-02-17 14:52:06.471135,B100,T43fe72
S979f25,A9f9ea4,P105,1248.99,2025-02-07 01:52:06.471135,B109,T6b2b55
S3cc791,Ae09f19,P104,5048.46,2025-02-13 01:52:06.471135,B100,Tcd992c
S96184e,A992c40,P100,6534.06,2025-01-13 04:52:06.471135,B106,T9316d4
S13f895,A6e30e4,P102,2415.57,2025-03-20 09:52:06.471135,B108,Tdeaf0d
S01203d,A13c277,P105,4894.67,2025-02-28 15:52:06.471135,B109,T6b2b55
Sa3d5bc,Ae9d5ea,P101,6055.18,2025-02-18 15:52:06.471135,B108,Taca0a3
Saf004d,A6e30e4,P101,4325.69,2025-03-19 14:52:06.471135,B108,Tdeaf0d
S33e782,A9449a5,P104,6851.5,2025-02-01 03:52:06.471135,B101,T53f16f
Sc548d2,A039264,P101,6447.66,2025-02-04 06:52:06.471135,B103,T3954bc
S6f3889,Ad1cf2d,P107,5390.09,2025-02-26 05:52:06.471135,B105,T4ef091
S988742,Af4a0a5,P105,1818.89,2025-02-25 23:52:06.471135,B100,T43fe72
Sbfb509,Aa54975,P108,5652.98,2025-02-09 06:52:06.471135,B105,T4ef091
S29e790,Af4a0a5,P105,3413.9,2025-01-29 09:52:06.471135,B100,T43fe72
S97bd9d,A9ace53,P105,5621.66,2025-02-02 08:52:06.471135,B104,Tc17519
S738daf,Ae2c296,P105,6094.13,2025-02-06 20:52:06.471135,B102,T74bf2a
S06ae7a,Ac1c311,P105,8431.62,2025-02-04 19:52:06.471135,B102,T560871
S014ee8,Ac1c311,P105,6379.84,2025-01-31 21:52:06.471135,B102,T560871
S5c38d2,Aee0f1c,P103,8220.2,2025-03-15 17:52:06.471135,B108,Tdeaf0d
S26761f,A992c40,P105,7173.82,2025-01-21 10:52:06.471135,B106,T9316d4
S4f23ef,A85ae7e,P108,6235.74,2025-01-23 03:52:06.471135,B102,T74bf2a
S4f542a,A32ac50,P106,7504.68,2025-01-12 12:52:06.471135,B104,T0c1ead
S949a4c,A505270,P103,2851.6,2025-03-18 20:52:06.471135,B102,T560871
S9f0e58,A62ae21,P106,8286.2,2025-01-20 09:52:06.471135,B104,T0c1ead
S4dfcd3,Ad935af,P109,5359.09,2025-01-28 01:52:06.471135,B108,Tdeaf0d
Se4ff64,Aecf2c7,P103,5836.68,2025-03-10 03:52:06.471135,B106,T9316d4
S845655,Ae2c296,P109,1648.45,2025-01-29 08:52:06.471135,B102,T74bf2a
Sd9cdcc,Ac1c311,P100,9854.81,2025-02-14 06:52:06.471135,B102,T560871
Seb247e,A992c40,P100,8307.92,2025-01-04 19:52:06.471135,B106,T9316d4
Se9903c,A62ae21,P106,9412.76,2025-03-01 03:52:06.471135,B104,T0c1ead
Se0c128,A1cdd49,P101,5600.07,2025-03-11 21:52:06.471135,B108,Taca0a3
Scc6ce2,Ad2722f,P107,1458.94,2025-01-21 21:52:06.471135,B105,T4ef091
S24bb63,Ad1cf2d,P101,6357.45,2025-03-18 04:52:06.471135,B105,T4ef091
Sb84a4d,A28a855,P101,3818.28,2025-02-21 01:52:06.471135,B100,Tcd992c
S545281,Ad78b11,P103,4252.01,2025-01-19 16:52:06.471135,B100,T43fe72
Sb3ec35,A9449a5,P109,3496.2,2025-01-01 15:52:06.471135,B101,T53f16f
S9ee74a,A505270,P103,9331.73,2025-01-12 16:52:06.471135,B102,T560871
S11bb40,A1cdd49,P101,1359.44,2025-02-19 19:52:06.471135,B108,Taca0a3
Se9a206,A36a3b0,P106,1088.7,2025-03-09 14:52:06.471135,B101,Tfe9c98
S4fce3d,Ad935af,P109,3494.56,2025-03-17 12:52:06.471135,B108,Tdeaf0d
Sef690b,A6e30e4,P102,2983.94,2025-01-26 20:52:06.471135,B108,Tdeaf0d
Sdc1fec,A62ae21,P104,9350.66,2025-03-10 21:52:06.471135,B104,T0c1ead
Sbbff92,A8089b0,P100,1206.59,2025-01-26 17:52:06.471135,B106,T51c14f
S92db3c,A4edf2f,P100,8251.39,2025-01-24 18:52:06.471135,B100,Tcd992c
S3ee5f1,Aee0f1c,P104,6546.67,2025-01-23 06:52:06.471135,B108,Tdeaf0d
Sc4de16,Aecf2c7,P105,7664.1,2025-01-08 07:52:06.471135,B106,T9316d4
Sdd52b3,A13c277,P105,1861.15,2025-02-27 16:52:06.471135,B109,T6b2b55
S0eb129,A1cdd49,P109,5135.56,2025-01-24 20:52:06.471135,B108,Taca0a3
Se16c8f,Ad1cf2d,P108,3515.24,2025-01-18 20:52:06.471135,B105,T4ef091
S1f0034,A697fde,P107,3776.45,2025-01-27 10:52:06.471135,B103,T07a9d3
S6fadbe,A6e30e4,P102,3089.63,2025-02-22 19:52:06.471135,B108,Tdeaf0d
Sce8ea4,A62ae21,P108,4997.2,2025-02-18 11:52:06.471135,B104,T0c1ead
S17df9a,Aecf2c7,P105,7756.25,2025-02-15 08:52:06.471135,B106,T9316d4
S14a912,A62ae21,P108,2846.16,2025-03-06 21:52:06.471135,B104,T0c1ead
S04d7c6,Aee0f1c,P104,4080.6,2025-02-21 05:52:06.471135,B108,Tdeaf0d
S98b7d4,Aa9cc74,P100,6540.74,2025-03-01 05:52:06.471135,B104,T0c1ead
Sf24a33,Ae09f19,P103,4356.65,2025-03-14 19:52:06.471135,B100,Tcd992c
Sffe261,Af2ad56,P106,7149.51,2025-03-14 11:52:06.471135,B101,T53f16f
Sd12c16,A6e30e4,P101,2961.36,2025-02-16 19:52:06.471135,B108,Tdeaf0d
S844b44,Ad50369,P107,3238.89,2025-02-16 21:52:06.471135,B106,T9316d4
S88fe45,A5a86ef,P106,6403.92,2025-01-26 01:52:06.471135,B108,Taca0a3
Sfe2c03,A28a855,P101,9417.39,2024-12-31 10:52:06.471135,B100,Tcd992c
S645948,Abaa830,P104,1582.25,2025-03-20 11:52:06.471135,B102,T560871
Sd6d717,A5217fe,P101,4106.66,2025-02-15 07:52:06.471135,B101,Tfe9c98
S0d85d7,A13c277,P105,4926.63,2024-12-30 04:52:06.471135,B109,T6b2b55
S2fd682,Af2ad56,P104,4936.26,2025-02-19 15:52:06.471135,B101,T53f16f
S6250af,Ac1c311,P105,4299.35,2025-01-25 21:52:06.471135,B102,T560871
S851220,A85ae7e,P108,2516.87,2025-02-26 18:52:06.471135,B102,T74bf2a
S2d3c1a,A28a855,P104,6391.95,2025-03-20 05:52:06.471135,B100,Tcd992c
S0ad6ed,A7c5aa6,P102,4281.15,2025-01-01 01:52:06.471135,B105,T4ef091
S6eb2b7,A4a1537,P103,9242.65,2025-01-08 11:52:06.471135,B109,Ta0b22b
S5303bb,A697fde,P107,5975.42,2025-03-16 11:52:06.471135,B103,T07a9d3
S985cd5,A5a869d,P107,9388.09,2025-01-07 05:52:06.471135,B108,Taca0a3
S412a98,Ae09f19,P103,2274.71,2025-01-15 22:52:06.471135,B100,Tcd992c
S03a59b,Ae9d5ea,P105,3061.8,2025-01-31 18:52:06.471135,B108,Taca0a3
Sace0b6,A2dd334,P107,1601.01,2025-01-18 05:52:06.471135,B100,T43fe72
S65940f,Ad1cf2d,P100,6153.48,2025-03-16 14:52:06.471135,B105,T4ef091
S703402,Ae2c296,P107,5931.45,2025-01-18 22:52:06.471135,B102,T74bf2a
Sbf9b8d,A505270,P103,1154.64,2025-01-17 20:52:06.471135,B102,T560871
S090dfb,A505270,P106,1693.43,2025-03-15 11:52:06.471135,B102,T560871
S3be8f7,Abef6a3,P102,5805.58,2025-01-30 18:52:06.471135,B106,T9316d4
S7d0c70,A6e30e4,P102,7508.88,2025-03-08 00:52:06.471135,B108,Tdeaf0d
S7dfcc7,A6e30e4,P101,3210.82,2025-03-05 18:52:06.471135,B108,Tdeaf0d
S3b15f7,A7c5aa6,P102,7897.15,2025-02-06 18:52:06.471135,B105,T4ef091
Sf54e48,Af07b98,P108,5540.59,2024-12-30 05:52:06.471135,B105,Tc64e08
S01c8bf,A36a3b0,P104,2503.01,2025-02-15 17:52:06.471135,B101,Tfe9c98
S08e92b,Ad90e4b,P102,3177.33,2025-01-15 17:52:06.471135,B109,T6b2b55
S72ba6d,A8ab9c9,P107,5161.65,2025-03-10 21:52:06.471135,B107,T1f4fa0
Se7e976,Af2ad56,P104,1988.89,2025-01-19 11:52:06.471135,B101,T53f16f
Sce4116,A505270,P106,6454.1,2025-01-17 09:52:06.471135,B102,T560871
S760708,Ac1c311,P100,2223.14,2025-01-05 01:52:06.471135,B102,T560871
S54582a,Abaa830,P105,8189.54,2025-02-24 05:52:06.471135,B102,T560871
S4c8ba9,Af2ad56,P104,7536.11,2025-03-08 06:52:06.471135,B101,T53f16f
S8f8648,Ad935af,P100,9489.57,2025-02-25 09:52:06.471135,B108,Tdeaf0d
S8ec9ca,A8089b0,P100,7465.2,2025-03-15 07:52:06.471135,B106,T51c14f
S2de3d8,Ad1cf2d,P101,9431.83,2025-01-29 05:52:06.471135,B105,T4ef091
S513307,A7c5aa6,P102,2136.16,2025-03-02 04:52:06.471135,B105,T4ef091
S9d6d29,A4a1537,P105,6398.18,2025-01-22 15:52:06.471135,B109,Ta0b22b
S4f8126,Ad78b11,P100,6439.56,2025-02-03 16:52:06.471135,B100,T43fe72
Se976dc,Ae136ae,P102,3695.66,2025-02-14 01:52:06.471135,B106,T51c14f
S3a976d,A8ab9c9,P104,2788.33,2025-02-06 04:52:06.471135,B107,T1f4fa0
S4000fd,A62ae21,P108,7975.65,2025-01-24 02:52:06.471135,B104,T0c1ead
S80eeb5,A36a3b0,P104,8114.72,2025-02-23 07:52:06.471135,B101,Tfe9c98
Sc5a9a9,A039264,P106,4567.25,2025-03-20 22:52:06.471135,B103,T3954bc
S22c924,A4edf2f,P104,9132.97,2024-12-29 20:52:06.471135,B100,Tcd992c
Sf436ff,A6deb32,P101,5197.14,2025-02-28 01:52:06.471135,B102,T560871
S241ca1,A8089b0,P104,5169.69,2025-02-12 19:52:06.471135,B106,T51c14f
S1707ec,A5a86ef,P109,9529.53,2025-01-02 20:52:06.471135,B108,Taca0a3
S187164,A13c277,P100,1478.07,2025-02-03 00:52:06.471135,B109,T6b2b55
S782c81,Ad90e4b,P102,8849.02,2025-02-15 09:52:06.471135,B109,T6b2b55
Se592a2,Af2ad56,P106,4192.97,2025-03-13 22:52:06.471135,B101,T53f16f
S228bd6,Ad50369,P107,1609.8,2025-01-02 04:52:06.471135,B106,T9316d4
S1f08ee,A5217fe,P103,9297.87,2025-01-20 22:52:06.471135,B101,Tfe9c98
S102cc0,A62ae21,P102,2313.45,2024-12-28 16:52:06.471135,B104,T0c1ead
S537106,Af2ad56,P100,5585.56,2025-01-03 13:52:06.471135,B101,T53f16f
S6bf998,Af07b98,P108,1217.26,2025-03-04 00:52:06.471135,B105,Tc64e08
Sde1ae3,A039264,P101,5142.62,2025-02-08 08:52:06.471135,B103,T3954bc
S585e7f,A1cdd49,P101,4311.71,2025-02-06 22:52:06.471135,B108,Taca0a3
Sdf8d83,Ad935af,P100,8951.8,2025-03-11 16:52:06.471135,B108,Tdeaf0d
S13caba,A697fde,P102,1325.4,2025-02-21 05:52:06.471135,B103,T07a9d3
S2156a1,A13c277,P100,3971.37,2025-01-16 01:52:06.471135,B109,T6b2b55
S2aa6c2,A4edf2f,P100,2295.56,2025-03-18 21:52:06.471135,B100,Tcd992c
S7eef23,Aa86f65,P102,4455.01,2025-01-08 08:52:06.471135,B109,T6b2b55
S0689f8,A6deb32,P101,1396.12,2025-01-24 14:52:06.471135,B102,T560871
S078d1f,A5a86ef,P105,4765.38,2025-01-13 19:52:06.471135,B108,Taca0a3
S0a1f13,A4a1537,P103,4842.2,2025-02-18 17:52:06.471135,B109,Ta0b22b
Sb4a745,Af2ad56,P100,9919.24,2025-01-22 13:52:06.471135,B101,T53f16f
Se5980d,A28a855,P103,7545.14,2024-12-31 21:52:06.471135,B100,Tcd992c
S4e1e22,Ae2c296,P109,9236.21,2025-01-25 03:52:06.471135,B102,T74bf2a
Sd94e42,A62ae21,P102,2028.13,2025-03-24 04:52:06.471135,B104,T0c1ead
S223321,Aecf2c7,P106,6551.19,2025-02-23 23:52:06.471135,B106,T9316d4
S0b6dd0,A1cdd49,P109,6193.39,2025-02-25 21:52:06.471135,B108,Taca0a3
S49fef8,Abd4eb1,P108,3938.8,2025-03-18 10:52:06.471135,B108,Tdeaf0d
Sf01fa3,Aa86f65,P102,8518.23,2025-03-23 10:52:06.471135,B109,T6b2b55
Sf43659,A992c40,P105,3035.79,2025-03-13 20:52:06.471135,B106,T9316d4
Se2743a,A992c40,P100,3449.7,2025-02-21 04:52:06.471135,B106,T9316d4
S1e2c66,A039264,P101,9921.82,2025-03-01 12:52:06.471135,B103,T3954bc
S042801,A36a3b0,P104,8215.06,2025-03-12 22:52:06.471135,B101,Tfe9c98
S6752f8,Ad1cf2d,P107,5995.13,2025-01-09 17:52:06.471135,B105,T4ef091
S2a528b,A8ab9c9,P102,9146.57,2025-01-28 03:52:06.471135,B107,T1f4fa0
S6e78b2,Ad78b11,P103,5552.59,2025-03-27 06:52:06.471135,B100,T43fe72
S1f834e,Aee0f1c,P104,6099.16,2025-02-17 02:52:06.471135,B108,Tdeaf0d
S329833,Ad1cf2d,P107,2462.01,2025-01-06 20:52:06.471135,B105,T4ef091
S1f32e8,Af2ad56,P104,7974.69,2025-03-21 15:52:06.471135,B101,T53f16f
S191a04,A697fde,P107,8335.55,2025-02-21 01:52:06.471135,B103,T07a9d3
Se14857,Ac1c311,P100,9805.23,2025-02-19 04:52:06.471135,B102,T560871
Sc21fdb,A9449a5,P108,3772.07,2025-02-12 16:52:06.471135,B101,T53f16f
S779790,A36a3b0,P103,6295.81,2025-02-28 01:52:06.471135,B101,Tfe9c98
S89258b,A85ae7e,P102,3578.21,2025-02-20 20:52:06.471135,B102,T74bf2a
Se5fc02,A4a1537,P103,6381.84,2025-02-08 18:52:06.471135,B109,Ta0b22b
S211221,A9f9ea4,P100,1738.85,2025-01-06 16:52:06.471135,B109,T6b2b55
S6e671a,A5a86ef,P105,4856.88,2025-01-16 06:52:06.471135,B108,Taca0a3
Se96b96,Ad1cf2d,P100,2366.99,2025-03-27 09:52:06.471135,B105,T4ef091
S3aad19,Adcd55f,P106,2598.16,2024-12-28 04:52:06.471135,B108,Taca0a3
Sa9823c,Aee0f1c,P103,7108.66,2025-02-03 00:52:06.471135,B108,Tdeaf0d
S53a6d2,A4edf2f,P100,1787.68,2025-03-23 07:52:06.471135,B100,Tcd992c
S624018,Af2ad56,P105,1899.74,2025-02-04 23:52:06.471135,B101,T53f16f
S048d1d,A039264,P106,1001.92,2025-01-02 08:52:06.471135,B103,T3954bc
S747274,Aa86f65,P102,8417.72,2025-01-18 01:52:06.471135,B109,T6b2b55
S1a17ef,A5a86ef,P109,6340.33,2025-01-09 21:52:06.471135,B108,Taca0a3
Sa3c0bb,Ad1cf2d,P100,2247.54,2025-03-15 22:52:06.471135,B105,T4ef091
S696ce6,A85ae7e,P102,2416.55,2025-03-14 21:52:06.471135,B102,T74bf2a
S99fb48,Aecf2c7,P106,5467.74,2025-03-02 16:52:06.471135,B106,T9316d4
S54caef,A5a869d,P109,1288.3,2025-03-25 22:52:06.471135,B108,Taca0a3
S7d488d,A5a869d,P107,7254.18,2025-03-22 18:52:06.471135,B108,Taca0a3
Sc7b807,Af4a0a5,P102,3757.59,2025-02-11 05:52:06.471135,B100,T43fe72
Seb5716,A039264,P101,8148.32,2025-02-18 20:52:06.471135,B103,T3954bc
S4d9e90,A505270,P103,2894.93,2025-03-22 23:52:06.471135,B102,T560871
S21f7b6,A28a855,P101,2396.97,2025-01-16 11:52:06.471135,B100,Tcd992c
S885b93,A039264,P106,8876.27,2025-01-04 07:52:06.471135,B103,T3954bc
S4be9ae,Aecf2c7,P105,2134.99,2025-01-10 03:52:06.471135,B106,T9316d4
S6b1c4b,Ae09f19,P104,7933.3,2025-01-05 22:52:06.471135,B100,Tcd992c
S9d1799,Ae2c296,P107,3153.29,2025-02-06 07:52:06.471135,B102,T74bf2a
S91e7ad,Af2ad56,P104,2103.57,2025-02-21 02:52:06.471135,B101,T53f16f
S77d6d9,Abaa830,P107,9436.93,2025-03-12 22:52:06.471135,B102,T560871
Sa9d7a4,Aa86f65,P102,1304.53,2025-02-26 09:52:06.471135,B109,T6b2b55
S73932e,A13c277,P100,4105.77,2025-02-15 19:52:06.471135,B109,T6b2b55
S06de5c,Adcd55f,P106,4506.03,2024-12-31 21:52:06.471135,B108,Taca0a3
Sa50f96,Ad50369,P107,9698.97,2025-02-25 10:52:06.471135,B106,T9316d4
S934c70,A13c277,P105,8342.03,2025-02-22 17:52:06.471135,B109,T6b2b55
S80fdc9,Ac1c311,P105,9622.59,2025-03-21 23:52:06.471135,B102,T560871
S64bf3e,A9449a5,P101,9588.61,2024-12-27 18:52:06.471135,B101,T53f16f
S9d6aca,A992c40,P105,8879.69,2025-01-08 04:52:06.471135,B106,T9316d4
Sdca7bb,A5217fe,P103,8957.97,2025-01-14 14:52:06.471135,B101,Tfe9c98
S2dfd9d,A32ac50,P106,5458.22,2025-03-03 08:52:06.471135,B104,T0c1ead
Sce31e5,A9449a5,P108,2624.62,2025-01-22 12:52:06.471135,B101,T53f16f
S545ee2,A32ac50,P106,4246.55,2024-12-29 09:52:06.471135,B104,T0c1ead
S012c7b,A4a1537,P106,4034.62,2025-03-16 00:52:06.471135,B109,Ta0b22b
Sb080b9,Aa9cc74,P100,2815.42,2025-02-27 05:52:06.471135,B104,T0c1ead
Se1cde9,A13c277,P100,6927.99,2025-02-08 10:52:06.471135,B109,T6b2b55
Sf13005,Aee0f1c,P101,4516.21,2025-02-01 05:52:06.471135,B108,Tdeaf0d
S01c9d2,A28a855,P104,9339.2,2025-03-13 08:52:06.471135,B100,Tcd992c
Sa903ea,A697fde,P103,8202.52,2025-02-21 12:52:06.471135,B103,T07a9d3
Sbf482b,A6deb32,P101,3611.74,2025-03-13 06:52:06.471135,B102,T560871
S3d77e9,Abaa830,P103,3993.45,2025-01-01 22:52:06.471135,B102,T560871
S8d7b5f,A039264,P101,9685.77,2025-03-13 09:52:06.471135,B103,T3954bc
S16b652,A992c40,P100,9361.44,2025-02-26 02:52:06.471135,B106,T9316d4
Sa4c206,Af2ad56,P105,3006.1,2025-02-06 07:52:06.471135,B101,T53f16f
S5175c4,A6e30e4,P106,8669.48,2025-02-04 09:52:06.471135,B108,Tdeaf0d
Scb9e9a,A7c5aa6,P102,3287.28,2025-03-23 07:52:06.471135,B105,T4ef091
S0a8369,A13c277,P105,3062.99,2024-12-28 05:52:06.471135,B109,T6b2b55
S2bedd6,Af07b98,P106,4572.82,2025-02-22 20:52:06.471135,B105,Tc64e08
Sf0e5b7,Ac1c311,P105,8221.52,2025-01-02 15:52:06.471135,B102,T560871
Sfd5b56,Aa54975,P108,9459.25,2025-03-06 06:52:06.471135,B105,T4ef091
S2562e4,A039264,P106,8151.67,2025-03-02 12:52:06.471135,B103,T3954bc
S2d75d7,A039264,P101,1460.76,2025-03-14 10:52:06.471135,B103,T3954bc
Sdb693c,A8ab9c9,P102,5971.23,2025-03-06 10:52:06.471135,B107,T1f4fa0
Sb7b854,A32ac50,P106,6046.79,2025-01-27 01:52:06.471135,B104,T0c1ead
S2cb9fc,Aa9cc74,P102,6904.92,2025-01-19 06:52:06.471135,B104,T0c1ead
S911972,Abaa830,P106,1717.09,2025-03-25 02:52:06.471135,B102,T560871
S186f4d,A2813d0,P107,1895.14,2025-02-26 13:52:06.471135,B105,Tc64e08
S78c485,Af07b98,P108,6917.11,2025-01-29 18:52:06.471135,B105,Tc64e08
Sc5a4bb,A7c5aa6,P108,9153.59,2025-02-18 18:52:06.471135,B105,T4ef091
Sa4a7f6,Ae09f19,P107,1878.44,2025-01-17 00:52:06.471135,B100,Tcd992c
S40feda,A8ab9c9,P107,7224.02,2025-02-05 06:52:06.471135,B107,T1f4fa0
Sf579d6,A5fcf24,P107,8858.99,2025-01-05 17:52:06.471135,B109,Ta0b22b
S3f39f2,A5a86ef,P105,8007.98,2025-01-26 15:52:06.471135,B108,Taca0a3
Se95c21,Af07b98,P107,7884.1,2025-01-18 16:52:06.471135,B105,Tc64e08
S106032,A4edf2f,P100,7894.0,2025-01-12 05:52:06.471135,B100,Tcd992c
Sbb69e6,A5fcf24,P102,5331.18,2025-03-02 16:52:06.471135,B109,Ta0b22b
Sd7d6f2,Ad90e4b,P107,4206.33,2025-01-31 15:52:06.471135,B109,T6b2b55
S08e55d,A5fcf24,P107,4490.93,2025-02-10 18:52:06.471135,B109,Ta0b22b
S8e25f1,A36a3b0,P104,7527.84,2025-03-06 21:52:06.471135,B101,Tfe9c98
S72d457,Ad2722f,P100,2460.63,2025-01-07 15:52:06.471135,B105,T4ef091
S7c8934,Aa86f65,P101,8336.96,2025-01-17 05:52:06.471135,B109,T6b2b55
S73d59a,A9f9ea4,P105,4162.44,2025-02-27 09:52:06.471135,B109,T6b2b55
S4b4fe9,Ad50369,P107,1932.12,2025-02-15 02:52:06.471135,B106,T9316d4
S707183,A9449a5,P104,2711.29,2025-01-23 18:52:06.471135,B101,T53f16f
Sf7056d,A13c277,P105,7276.19,2025-03-13 12:52:06.471135,B109,T6b2b55
S52031e,A32ac50,P106,6017.12,2025-03-22 04:52:06.471135,B104,T0c1ead
S5eb274,A36a3b0,P103,6782.75,2025-02-14 23:52:06.471135,B101,Tfe9c98
S39d6dd,A697fde,P103,5076.18,2025-01-01 14:52:06.471135,B103,T07a9d3
Sa3bc83,Abaa830,P106,1154.09,2025-03-11 00:52:06.471135,B102,T560871
S1e67b3,Abef6a3,P103,4739.8,2025-03-20 23:52:06.471135,B106,T9316d4
Sded5b7,A13c277,P100,1767.03,2025-02-06 03:52:06.471135,B109,T6b2b55
S934447,Ae09f19,P107,6052.71,2025-03-14 05:52:06.471135,B100,Tcd992c
Sd12a82,A62ae21,P108,5260.87,2025-03-12 17:52:06.471135,B104,T0c1ead
S12c890,A5fcf24,P100,8297.46,2025-01-12 08:52:06.471135,B109,Ta0b22b
Sfedb61,Ae9d5ea,P109,5833.73,2025-01-27 22:52:06.471135,B108,Taca0a3
Sa8d940,A85ae7e,P102,8727.91,2025-02-02 14:52:06.471135,B102,T74bf2a
Sdd6ac5,Ac1c311,P100,9676.7,2025-02-04 10:52:06.471135,B102,T560871
Sa93cf8,A2dd334,P104,8341.24,2025-03-26 21:52:06.471135,B100,T43fe72
Sa6a241,Ad90e4b,P101,8647.63,2025-01-31 23:52:06.471135,B109,T6b2b55
S0e277c,A039264,P106,1676.0,2025-03-05 00:52:06.471135,B103,T3954bc
Sbff902,Aee0f1c,P105,1204.59,2025-02-04 02:52:06.471135,B108,Tdeaf0d
Sbf812f,Ad1cf2d,P107,7406.2,2025-02-06 18:52:06.471135,B105,T4ef091
S7012f5,Ae09f19,P107,6395.91,2025-03-05 08:52:06.471135,B100,Tcd992c
S93c896,Ad50369,P105,1856.42,2025-02-11 16:52:06.471135,B106,T9316d4
S3ff97d,A1cdd49,P109,8995.68,2025-02-07 23:52:06.471135,B108,Taca0a3
Sabda94,A505270,P106,6240.05,2025-03-10 19:52:06.471135,B102,T560871
Sf3cb7d,A4a1537,P105,3488.63,2025-01-25 14:52:06.471135,B109,Ta0b22b
S92bb7e,A039264,P106,8832.7,2025-03-08 07:52:06.471135,B103,T3954bc
S40a2a0,Aa9cc74,P101,6921.1,2025-02-04 06:52:06.471135,B104,T0c1ead
Sf44c90,A9f9ea4,P105,3807.03,2025-02-16 14:52:06.471135,B109,T6b2b55
S4bacaa,A5fcf24,P102,3999.4,2025-01-08 10:52:06.471135,B109,Ta0b22b
Sc1aa58,Ad935af,P105,1848.83,2025-01-13 15:52:06.471135,B108,Tdeaf0d
Sd2d1e7,A9449a5,P109,1382.72,2025-01-10 04:52:06.471135,B101,T53f16f
S68a8b4,A2dd334,P107,1962.02,2025-02-17 06:52:06.471135,B100,T43fe72
Sd28927,A5fcf24,P104,9055.22,2025-03-13 06:52:06.471135,B109,Ta0b22b
S56623e,Ad78b11,P103,2515.42,2025-01-06 23:52:06.471135,B100,T43fe72
Sedb84e,A9ace53,P101,5232.84,2025-03-17 13:52:06.471135,B104,Tc17519
S7eb515,Ae09f19,P104,2524.33,2025-03-27 17:52:06.471135,B100,Tcd992c
Sbd3f2e,A697fde,P103,7132.7,2025-02-17 13:52:06.471135,B103,T07a9d3
S6899ee,A32ac50,P103,7986.36,2025-03-11 12:52:06.471135,B104,T0c1ead
S768aa8,A6deb32,P102,3141.21,2025-03-01 06:52:06.471135,B102,T560871
S019f5a,A36a3b0,P103,7001.94,2025-01-24 08:52:06.471135,B101,Tfe9c98
S71ed23,Ad1cf2d,P108,4098.41,2025-03-04 22:52:06.471135,B105,T4ef091
S61ae38,A505270,P103,9196.72,2025-03-13 02:52:06.471135,B102,T560871
S709e6c,A13c277,P105,6547.46,2025-01-30 20:52:06.471135,B109,T6b2b55
Secf220,Ad935af,P105,3294.99,2025-03-28 02:52:06.471135,B108,Tdeaf0d
S73c809,Ad90e4b,P107,9800.34,2025-02-28 13:52:06.471135,B109,T6b2b55
S3ebf9e,Af07b98,P107,7721.07,2025-03-12 19:52:06.471135,B105,Tc64e08
S2ff877,Adcd55f,P106,8330.02,2025-03-10 18:52:06.471135,B108,Taca0a3
S15c2e8,A9f9ea4,P105,2192.04,2025-03-22 20:52:06.471135,B109,T6b2b55
S62f416,A36a3b0,P104,7703.92,2025-01-25 20:52:06.471135,B101,Tfe9c98
Sbb3f06,A13c277,P100,2196.66,2025-03-25 01:52:06.471135,B109,T6b2b55
Se30c9d,A28a855,P103,6171.17,2025-01-31 16:52:06.471135,B100,Tcd992c
S7013cf,A5a86ef,P104,1123.84,2025-01-11 11:52:06.471135,B108,Taca0a3
Sfcd692,A8ab9c9,P104,5023.67,2025-02-08 19:52:06.471135,B107,T1f4fa0
Sf93857,Af4a0a5,P105,8819.21,2025-03-19 16:52:06.471135,B100,T43fe72
S166cad,A4a1537,P106,6935.68,2025-02-18 01:52:06.471135,B109,Ta0b22b
